TCID,ChEBI_ID_desc
2.A.52.1.5,CHEBI25517;nickel(2+)
8.A.23.1.40,CHEBI14911;protein
1.C.71.2.1,CHEBI3473;cation
2.A.12.1.18,CHEBI2342;ADPCHEBI7422;NAD(+)
3.A.3.25.1,CHEBI3473;cation
2.A.61.1.4,CHEBI28965;dicarboxylic acid dianion
1.A.1.5.29,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
2.A.22.6.3,CHEBI3731;chlorideCHEBI9175;sodium(1+)
2.A.22.2.2,CHEBI3731;chlorideCHEBI9175;sodium(1+)CHEBI5460;glycine
3.A.3.5.9,CHEBI49551;copper(1+)
3.E.1.1.8,CHEBI5584;hydron
2.A.95.1.5,CHEBI22582;antimicrobial agent
2.A.71.1.6,CHEBI5140;folic acidCHEBI6837;methotrexateCHEBI3107;biopterin
9.B.198.2.6,CHEBI3659;cholesterol
1.A.8.10.5,CHEBI5585;waterCHEBI3283;carbon dioxide
2.A.1.62.2,CHEBI2642;alpha-amino acidCHEBI25106;macrolide
2.A.60.1.12,"CHEBI63827;bromosulfophthalein sodiumCHEBI57748;cholateCHEBI36257;taurocholateCHEBI5437;glutathioneCHEBI135946;sincalideCHEBI9722;3,3',5-triiodo-L-thyronineCHEBI6837;methotrexateCHEBI1724;dehydroepiandrosterone sulfateCHEBI6422;leukotriene C4CHEBI3098;bile acid"
1.C.35.1.4,CHEBI25367;molecule
2.A.46.1.4,CHEBI16150;benzoate
2.A.1.2.28,CHEBI2416;acetylcholineCHEBI15355;acetylcholine
9.B.42.1.3,CHEBI8526;protein polypeptide chain
1.B.39.1.7,CHEBI3473;cation
4.A.4.1.2,CHEBI30911;glucitol
1.B.8.2.5,CHEBI25367;molecule
1.C.8.1.1,CHEBI7990;peptide
2.A.1.14.32,CHEBI29987;glutamate(2-)
2.A.60.1.14,CHEBI57748;cholateCHEBI6440;levofloxacinCHEBI9408;taurocholic acidCHEBI35190;diterpeneCHEBI60311;thyroid hormoneCHEBI25078;luciferin
2.A.30.2.1,CHEBI26710;sodium chlorideCHEBI32588;potassium chloride
8.A.137.1.14,CHEBI25367;molecule
1.A.1.7.9,CHEBI8345;potassium(1+)
1.A.35.5.9,CHEBI6635;magnesium(2+)
3.A.5.9.1,CHEBI8526;protein polypeptide chain
2.A.3.12.5,CHEBI8301;polyamine macromolecule
2.A.4.5.7,CHEBI29035;manganese(2+)
2.A.12.1.5,CHEBI5212;GDPCHEBI5234;GTP
2.A.18.8.2,CHEBI5584;hydronCHEBI2642;alpha-amino acid
4.C.1.1.1,CHEBI4984;fatty acid
2.A.66.1.46,CHEBI133919;decarbamoylsaxitoxinCHEBI87211;fluoroquinolone antibiotic
2.A.43.3.1,CHEBI4052;cystine
1.A.1.11.30,CHEBI3308;calcium(2+)
2.A.1.1.47,"CHEBI9885;7,9-dihydro-1H-purine-2,6,8(3H)-trione"
2.A.10.1.1,CHEBI5584;hydronCHEBI57990;2-dehydro-3-deoxy-D-gluconate
2.A.99.1.1,CHEBI25517;nickel(2+)
5.A.1.2.5,CHEBI10545;electron
3.A.10.3.1,CHEBI5584;hydron
3.A.1.3.13,CHEBI6211;L-djenkolic acidCHEBI45655;S-methylcysteineCHEBI4048;cystathionine
2.A.22.1.7,CHEBI1764;dopamine
1.A.1.23.2,CHEBI8345;potassium(1+)
1.A.25.1.11,CHEBI25367;molecule
2.A.28.1.4,CHEBI9175;sodium(1+)CHEBI25696;organic anionCHEBI17474;estrone 3-sulfateCHEBI1724;dehydroepiandrosterone sulfateCHEBI35420;pregnenolone sulfate
1.C.70.1.1,CHEBI25367;molecule
1.B.1.1.10,CHEBI25367;molecule
3.E.1.6.8,CHEBI9175;sodium(1+)
3.A.1.4.3,CHEBI1786;gamma-aminobutyric acidCHEBI2642;alpha-amino acid
4.D.1.1.1,CHEBI6494;lipopolysaccharide
2.A.1.14.17,CHEBI5584;hydronCHEBI14739;pantothenate
1.M.1.3.5,CHEBI25367;molecule
2.A.5.5.11,CHEBI49972;zinc(2+)
2.A.20.3.1,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
8.A.10.3.2,CHEBI29103;potassium(1+)
3.A.1.23.7,CHEBI23337;cobalt(2+)CHEBI25517;nickel(2+)
3.A.3.9.8,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)
1.A.11.3.5,CHEBI7435;ammonium
9.A.48.1.1,CHEBI8526;protein polypeptide chain
2.A.38.1.1,CHEBI8345;potassium(1+)
1.B.80.1.1,CHEBI10545;electron
1.C.127.1.1,CHEBI25367;molecule
3.A.3.9.5,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
3.A.3.6.3,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI10113;zinc(2+)
1.A.4.5.3,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI33126;caesium(1+)
1.A.1.5.31,CHEBI8345;potassium(1+)CHEBI36915;inorganic cation
1.C.35.1.2,CHEBI25367;molecule
1.B.33.3.8,CHEBI8526;protein polypeptide chain
3.A.1.24.1,CHEBI6829;methionine
1.A.84.1.4,CHEBI24870;ionCHEBI3308;calcium(2+)CHEBI2359;ATP
1.A.43.2.6,CHEBI17051;fluoride
3.A.1.9.1,CHEBI34755;iron(3+)
1.B.38.2.1,CHEBI25367;molecule
1.C.12.1.15,CHEBI25367;molecule
3.A.1.1.49,CHEBI6686;D-mannitolCHEBI30911;glucitolCHEBI22605;arabinitol
2.A.2.3.8,"CHEBI9175;sodium(1+)CHEBI60479;lysophosphatidylcholineCHEBI16961;monoacylglycerol phosphateCHEBI6528;long-chain fatty acidCHEBI4673;all-cis-docosa-4,7,10,13,16,19-hexaenoic acidCHEBI29699;tunicamycinCHEBI8946;S-adenosyl-L-methionine"
2.A.29.12.5,CHEBI3771;coenzyme A
1.G.21.1.1,CHEBI25367;molecule
1.B.53.1.4,CHEBI25367;molecule
5.B.3.1.1,CHEBI10545;electron
2.A.1.1.110,CHEBI5709;hexose
5.B.1.1.8,CHEBI10545;electron
2.A.39.3.3,CHEBI5584;hydronCHEBI9893;uridineCHEBI40154;5-fluorouridine
2.A.1.3.72,CHEBI8843;riboflavinCHEBI17015;riboflavin
1.G.15.1.2,CHEBI25367;molecule
2.A.3.8.19,CHEBI2642;alpha-amino acid
1.B.56.2.1,CHEBI25367;molecule
1.A.46.1.3,CHEBI22563;anion
3.A.1.204.38,CHEBI26158;plant hormone
2.A.1.1.30,CHEBI10085;xyloseCHEBI5418;glucose
1.B.12.9.1,CHEBI5585;waterCHEBI25367;molecule
1.B.6.6.9,CHEBI25367;molecule
1.A.14.3.9,CHEBI24870;ion
1.A.23.4.9,CHEBI24870;ion
1.A.37.1.1,CHEBI3308;calcium(2+)CHEBI3473;cation
2.A.7.19.4,"CHEBI2594;allantoinCHEBI8675;pyrimidineCHEBI9882;uracilCHEBI2054;5-fluorouracilCHEBI9885;7,9-dihydro-1H-purine-2,6,8(3H)-trioneCHEBI10059;9H-xanthine"
1.C.31.1.3,CHEBI24870;ionCHEBI25367;molecule
2.A.1.1.80,CHEBI5418;glucose
3.A.1.1.53,CHEBI8771;raffinoseCHEBI9248;stachyoseCHEBI10371;verbascoseCHEBI6733;melibioseCHEBI6026;isomaltoseCHEBI7912;panoseCHEBI6027;isomaltotriose
1.B.25.3.2,CHEBI25367;molecule
4.A.6.1.5,CHEBI60312;2-amino-2-deoxy-D-galactopyranose
1.C.57.1.1,CHEBI7990;peptideCHEBI25367;molecule
1.A.120.1.1,CHEBI8755;(ribonucleotide)n+m
1.A.116.1.7,CHEBI24870;ion
1.B.6.6.6,CHEBI25367;molecule
2.A.68.1.4,CHEBI60903;N-(4-aminobenzoyl)-L-glutamate
9.B.366.1.2,CHEBI29103;potassium(1+)
2.A.55.1.2,CHEBI23380;copper(2+)CHEBI29035;manganese(2+)
1.B.14.12.2,CHEBI28009;N-acetyl-beta-D-glucosamine
1.B.25.1.4,CHEBI18401;phenylacetateCHEBI64709;organic acid
1.C.39.2.1,CHEBI25367;molecule
1.C.85.2.2,CHEBI25367;molecule
2.A.1.3.62,CHEBI3603;chloramphenicolCHEBI9474;tetracycline
2.A.6.1.13,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)
3.A.3.32.2,CHEBI23337;cobalt(2+)CHEBI23380;copper(2+)CHEBI29035;manganese(2+)CHEBI10113;zinc(2+)CHEBI25213;metal cation
2.A.7.5.2,CHEBI10410;beta-D-ribopyranose
1.A.77.2.7,CHEBI3473;cation
2.A.39.3.14,CHEBI2594;allantoinCHEBI2470;adenineCHEBI5563;guanineCHEBI9882;uracil
3.A.1.14.14,CHEBI34755;iron(3+)
2.A.7.25.9,CHEBI6635;magnesium(2+)
2.A.2.4.5,CHEBI5584;hydronCHEBI9314;sucrose
9.B.104.1.4,CHEBI9116;serine
1.B.65.1.1,CHEBI25367;molecule
1.B.63.1.2,CHEBI3473;cationCHEBI5879;imipenem
2.A.49.3.4,CHEBI3731;chlorideCHEBI3178;bromideCHEBI5946;iodideCHEBI5584;hydronCHEBI7580;nitric acid
3.A.1.2.22,CHEBI9840;UDP-sugar
1.B.80.2.1,CHEBI25367;molecule
2.A.1.53.9,CHEBI2642;alpha-amino acid
4.D.1.1.2,CHEBI24403;glycosyl group
3.A.8.1.4,CHEBI14911;protein
1.A.110.1.2,CHEBI5584;hydronCHEBI24636;proton
3.A.1.1.60,CHEBI28300;glutamine
9.B.70.1.1,CHEBI14911;protein
1.A.24.1.11,CHEBI25367;molecule
1.A.10.1.31,CHEBI36914;inorganic ion
2.A.20.1.1,CHEBI5584;hydronCHEBI7793;phosphate(3-)CHEBI30477;tellurite
1.A.11.4.5,CHEBI35264;tetramethylammoniumCHEBI7434;ammoniaCHEBI3283;carbon dioxide
1.C.42.1.4,CHEBI25367;molecule
3.A.5.7.1,CHEBI8526;protein polypeptide chain
2.A.9.4.1,CHEBI8526;protein polypeptide chain
2.A.1.3.81,"CHEBI8829;rhodamine 6GCHEBI383703;3,6-diamino-10-methylacridinium chlorideCHEBI4883;ethidium bromideCHEBI2683;ampicillinCHEBI9474;tetracyclineCHEBI6104;kanamycin"
2.A.5.1.12,CHEBI34754;iron(2+)
2.A.2.4.7,CHEBI9314;sucrose
1.B.3.1.12,CHEBI25367;molecule
1.A.56.1.6,CHEBI49551;copper(1+)
2.A.2.4.1,CHEBI9314;sucrose
1.N.1.1.1,CHEBI25367;molecule
1.A.1.2.24,CHEBI29103;potassium(1+)
1.A.4.7.2,CHEBI3473;cation
1.A.8.10.16,CHEBI5585;water
2.A.19.1.1,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
1.B.70.1.3,CHEBI25367;molecule
1.B.33.4.1,CHEBI8526;protein polypeptide chain
1.C.39.8.3,CHEBI25367;molecule
2.A.31.3.3,CHEBI3152;boron atom
2.A.18.10.2,CHEBI2642;alpha-amino acid
1.A.1.7.8,CHEBI29103;potassium(1+)
1.V.1.1.3,CHEBI33709;amino acid
2.A.32.1.6,CHEBI26675;silicic acid
1.C.118.1.2,CHEBI25367;molecule
9.B.82.1.3,CHEBI25213;metal cation
2.A.85.1.4,CHEBI5199;Fusaric acid
1.A.8.8.7,CHEBI5585;water
2.A.49.2.9,CHEBI3731;chlorideCHEBI5584;hydron
9.B.46.1.1,CHEBI16670;peptide
2.A.1.15.14,"CHEBI910;2,4-D"
2.A.87.1.2,CHEBI8843;riboflavin
3.A.3.8.6,CHEBI8150;phospholipid
2.A.94.1.1,CHEBI7793;phosphate(3-)
3.A.3.5.22,CHEBI23380;copper(2+)
3.A.3.7.2,CHEBI26216;potassium atom
1.A.126.1.4,CHEBI36915;inorganic cation
2.A.6.2.30,CHEBI42478;ethidiumCHEBI23888;drug
2.A.6.3.8,"CHEBI383703;3,6-diamino-10-methylacridinium chlorideCHEBI9474;tetracyclineCHEBI4841;erythromycin A"
2.A.49.2.6,CHEBI3731;chlorideCHEBI3178;bromideCHEBI5946;iodide
9.A.39.1.2,CHEBI5651;ferroheme b
5.B.1.5.6,CHEBI24875;iron cationCHEBI23378;copper cation
3.A.3.6.20,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)
3.A.1.201.49,CHEBI25906;peptide
2.A.6.1.3,CHEBI49468;silver(1+)
2.A.85.4.1,CHEBI71644;lantibiotic
3.A.1.110.3,CHEBI8526;protein polypeptide chain
1.B.35.1.7,CHEBI29470;2-(Biaryl)carbapenems
2.A.62.1.1,CHEBI9175;sodium(1+)
1.B.44.2.18,CHEBI25367;molecule
2.A.24.3.2,CHEBI50744;citrate saltCHEBI13997;citramalate(2-)CHEBI24996;lactate
3.D.7.2.1,CHEBI5584;hydron
1.S.2.1.1,CHEBI4880;ethanolamine
1.A.46.1.1,CHEBI3731;chlorideCHEBI3178;bromideCHEBI5946;iodideCHEBI71263;nitrate
1.A.50.2.1,CHEBI3731;chlorideCHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)CHEBI5585;water
2.A.106.1.8,CHEBI24996;lactate
2.A.1.20.4,CHEBI61448;isopropyl beta-D-thiogalactopyranosideCHEBI6353;alpha-lactoseCHEBI22599;arabinose
3.A.1.1.16,CHEBI17593;maltooligosaccharide
1.C.123.1.9,CHEBI25367;molecule
2.A.66.1.16,CHEBI5584;hydronCHEBI25697;organic cation
1.B.23.1.17,CHEBI25367;molecule
9.A.28.1.1,CHEBI4880;ethanolamine
1.A.1.21.1,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
2.A.1.2.77,CHEBI18401;phenylacetateCHEBI10426;beta-lactam
2.A.1.38.3,CHEBI4799;enterobactin
1.A.16.4.1,CHEBI22563;anionCHEBI35195;surfactant
2.A.49.6.5,CHEBI3731;chlorideCHEBI24834;inorganic anion
1.I.1.1.4,CHEBI8526;protein polypeptide chainCHEBI25367;moleculeCHEBI8755;(ribonucleotide)n+m
1.A.48.1.4,CHEBI3731;chloride
3.A.3.205.33,CHEBI3919;crocin-1CHEBI53183;apo carotenoidCHEBI24400;glycosideCHEBI23888;drug
1.C.95.1.1,CHEBI25367;molecule
4.B.1.2.1,CHEBI47589;N-ribosylnicotinamide
2.A.38.3.2,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
2.A.23.1.12,CHEBI33709;amino acid
1.C.64.1.10,CHEBI25367;molecule
2.A.60.1.28,CHEBI60311;thyroid hormone
1.A.1.10.4,CHEBI9175;sodium(1+)
1.A.9.1.10,CHEBI24870;ion
3.A.1.3.25,CHEBI29987;glutamate(2-)CHEBI22653;asparagineCHEBI5432;glutamine
9.B.80.1.1,CHEBI4291;deoxyribonucleic acid
1.B.5.1.7,CHEBI7793;phosphate(3-)
2.A.3.10.17,CHEBI2642;alpha-amino acid
1.A.33.1.3,CHEBI24870;ion
1.C.113.1.1,CHEBI25367;molecule
1.B.163.1.8,CHEBI24870;ion
2.A.58.2.4,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
1.C.90.3.3,CHEBI24870;ion
2.A.3.6.1,CHEBI2642;alpha-amino acid
1.C.124.1.1,CHEBI8526;protein polypeptide chain
2.A.7.12.4,CHEBI9802;UDPCHEBI67119;UDP-alpha-D-galactoseCHEBI9823;UDP-N-acetyl-alpha-D-glucosamine
2.A.47.1.11,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI23688;dicarboxylic acid dianionCHEBI15595;malate(2-)CHEBI30031;succinate(2-)CHEBI42511;fumarate(2-)
1.B.26.2.1,CHEBI25367;molecule
5.B.15.1.1,CHEBI10545;electron
1.B.63.1.4,CHEBI3473;cationCHEBI5879;imipenem
1.B.33.1.2,CHEBI8526;protein polypeptide chain
1.C.105.2.7,CHEBI25367;molecule
5.B.5.1.1,CHEBI10545;electron
1.A.35.1.3,CHEBI6635;magnesium(2+)
1.C.84.1.1,CHEBI25367;molecule
1.A.4.1.11,CHEBI3308;calcium(2+)
1.A.69.3.5,CHEBI3473;cation
3.A.3.5.7,CHEBI49551;copper(1+)CHEBI49468;silver(1+)
1.A.35.4.2,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)
1.B.14.8.2,CHEBI33307;thiocarboxylic acid
2.A.1.27.1,CHEBI48526;hydratropic acid
2.A.11.1.1,CHEBI6635;magnesium(2+)CHEBI23337;cobalt(2+)CHEBI29035;manganese(2+)CHEBI25517;nickel(2+)CHEBI10113;zinc(2+)CHEBI5584;hydron
1.B.1.5.5,CHEBI24870;ionCHEBI9840;UDP-sugar
3.A.1.121.3,CHEBI6472;lincomycin
2.A.67.4.2,CHEBI7755;oligopeptide
1.C.52.1.11,CHEBI24870;ion
2.A.7.3.20,CHEBI8945;S-adenosyl-L-homocysteineCHEBI8946;S-adenosyl-L-methionine
1.C.89.1.2,CHEBI3308;calcium(2+)
1.A.1.3.4,CHEBI8345;potassium(1+)
1.B.34.1.4,CHEBI25367;molecule
1.A.14.2.2,CHEBI13704;acetate
1.A.4.1.1,CHEBI3308;calcium(2+)
2.A.1.1.97,CHEBI9840;UDP-sugar
2.A.88.1.1,CHEBI3108;biotin
1.C.52.1.4,CHEBI24870;ion
2.A.7.7.2,CHEBI3603;chloramphenicol
2.A.1.6.6,CHEBI5584;hydronCHEBI9133;shikimic acid
2.A.1.1.141,CHEBI6353;alpha-lactose
4.A.1.1.9,CHEBI5418;glucose
1.A.4.1.9,CHEBI3308;calcium(2+)
1.A.17.4.11,CHEBI3308;calcium(2+)CHEBI10113;zinc(2+)
1.A.17.4.1,CHEBI3308;calcium(2+)
9.A.40.2.2,CHEBI25367;molecule
2.A.3.8.11,CHEBI1377;L-dopaCHEBI4052;cystineCHEBI2539;alanineCHEBI2643;arginineCHEBI18237;glutamic acidCHEBI9116;serineCHEBI5733;histidineCHEBI8089;phenylalanineCHEBI9769;tryptophanCHEBI9800;tyrosine
3.A.1.211.5,"CHEBI8128;1,2-diacyl-sn-glycero-3-phosphocholine(1+)CHEBI8526;protein polypeptide chainCHEBI6486;lipidCHEBI35195;surfactant"
2.A.1.24.2,CHEBI25094;lysineCHEBI2643;arginineCHEBI5733;histidine
2.A.66.2.14,CHEBI25053;lipooligosaccharide
2.A.7.3.3,CHEBI79296;indigoidine
1.A.8.12.9,CHEBI5585;water
2.A.6.2.39,CHEBI2960;aztreonamCHEBI7644;novobiocinCHEBI9474;tetracyclineCHEBI25106;macrolide
3.A.1.201.24,CHEBI33848;polycyclic areneCHEBI23888;drug
2.A.134.1.2,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
1.C.4.4.2,CHEBI25367;molecule
1.A.1.16.3,CHEBI8345;potassium(1+)
2.A.3.3.23,CHEBI17191;L-isoleucineCHEBI25017;leucineCHEBI27266;valine
1.A.6.5.1,CHEBI9175;sodium(1+)
2.A.7.13.5,CHEBI25609;nucleotide-sugar
3.A.1.5.26,CHEBI5437;glutathioneCHEBI3165;bradykinin
1.C.117.1.2,CHEBI25367;molecule
1.C.24.1.12,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
2.A.1.3.23,CHEBI4883;ethidium bromideCHEBI9212;sparfloxacinCHEBI7007;moxifloxacinCHEBI9474;tetracyclineCHEBI3565;Cetrimide
2.D.1.1.6,CHEBI8137;phosphatidyl-L-serine
1.B.80.2.3,CHEBI25367;molecule
1.C.3.2.5,CHEBI25367;molecule
1.C.67.1.1,CHEBI25367;molecule
9.A.12.1.1,CHEBI71644;lantibiotic
1.B.42.1.6,CHEBI6494;lipopolysaccharide
3.A.1.24.2,CHEBI45761;L-methionine (R)-S-oxide residueCHEBI6829;methionine
2.A.1.9.11,CHEBI7793;phosphate(3-)
1.C.4.6.2,CHEBI25367;molecule
1.B.12.1.10,CHEBI8526;protein polypeptide chain
1.C.48.1.2,CHEBI24870;ion
3.D.10.1.8,CHEBI5584;hydronCHEBI29806;fumarate(2-)CHEBI5793;hydroquinoneCHEBI10545;electron
1.B.27.2.1,CHEBI25367;molecule
2.A.7.19.2,"CHEBI2594;allantoinCHEBI9885;7,9-dihydro-1H-purine-2,6,8(3H)-trioneCHEBI10059;9H-xanthine"
1.B.1.8.4,CHEBI25367;molecule
1.A.26.1.3,CHEBI6635;magnesium(2+)
1.C.108.2.2,CHEBI36914;inorganic ion
2.A.37.2.2,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
1.A.8.11.2,CHEBI5585;waterCHEBI3283;carbon dioxide
1.B.14.11.1,CHEBI25517;nickel(2+)CHEBI29034;iron(3+)CHEBI35143;hemoglobinCHEBI14386;heme
2.A.22.6.6,CHEBI9175;sodium(1+)CHEBI25512;neurotransmitter
1.A.4.1.6,CHEBI3308;calcium(2+)
1.A.3.1.4,CHEBI3308;calcium(2+)
1.C.89.1.1,CHEBI3308;calcium(2+)
9.B.149.2.3,CHEBI14911;protein
1.C.123.3.1,CHEBI25367;molecule
1.B.14.15.4,CHEBI25367;molecule
1.B.20.1.6,CHEBI14911;protein
3.A.1.1.6,CHEBI23456;cyclodextrin
1.B.77.1.4,CHEBI25367;molecule
3.D.4.12.1,CHEBI24636;proton
2.A.3.1.23,CHEBI26271;proline
2.A.27.1.2,CHEBI9175;sodium(1+)CHEBI29987;glutamate(2-)
9.B.355.1.1,CHEBI14911;protein
1.C.4.1.1,CHEBI25367;molecule
1.G.10.1.1,CHEBI25367;molecule
3.A.3.5.12,CHEBI49551;copper(1+)
1.C.2.3.2,CHEBI25367;molecule
1.A.17.1.27,CHEBI24870;ion
1.M.1.1.1,CHEBI25367;molecule
2.A.1.7.3,CHEBI24636;protonCHEBI10085;xyloseCHEBI5418;glucoseCHEBI14575;mannose
2.A.23.1.7,CHEBI23688;dicarboxylic acid dianion
3.A.1.208.48,"CHEBI25696;organic anionCHEBI47381;diclofenacCHEBI17775;7,9-dihydro-1H-purine-2,6,8(3H)-trioneCHEBI23888;drugCHEBI35475;non-steroidal anti-inflammatory drug"
1.B.22.3.3,CHEBI8526;protein polypeptide chain
9.B.154.1.5,CHEBI25367;molecule
2.A.110.2.1,CHEBI5651;ferroheme b
1.C.112.1.4,CHEBI25367;molecule
1.C.47.1.4,CHEBI24870;ionCHEBI25367;molecule
3.A.1.107.2,CHEBI2782;apocytochrome c
1.B.2.1.2,CHEBI25367;molecule
1.B.1.1.2,CHEBI7793;phosphate(3-)
3.A.3.8.5,"CHEBI8128;1,2-diacyl-sn-glycero-3-phosphocholine(1+)CHEBI8137;phosphatidyl-L-serine"
1.C.31.1.1,CHEBI24870;ionCHEBI25367;molecule
8.A.172.2.2,CHEBI14911;protein
1.B.10.3.1,CHEBI7647;nucleoside
1.C.88.1.1,CHEBI25367;molecule
1.G.4.1.3,CHEBI25367;molecule
2.A.7.1.9,CHEBI8984;sodium dodecyl sulfateCHEBI23614;deoxycholateCHEBI9218;spermidine
1.A.11.2.2,CHEBI7434;ammonia
1.A.65.1.2,CHEBI24870;ionCHEBI8345;potassium(1+)CHEBI23058;cation
2.A.69.2.1,CHEBI22676;auxin
3.A.1.18.1,CHEBI27027;micronutrient
1.B.16.2.7,CHEBI22563;anion
2.A.3.1.24,CHEBI22653;asparagine
1.B.27.2.3,CHEBI25367;molecule
1.B.57.3.2,CHEBI25367;molecule
3.A.1.119.5,CHEBI80049;coelichelin
1.A.3.2.16,CHEBI3308;calcium(2+)
3.A.3.24.3,CHEBI3473;cation
1.A.9.1.2,CHEBI3473;cation
2.A.1.82.2,CHEBI29036;copper(2+)
3.A.1.201.34,CHEBI22676;auxin
3.A.3.1.4,CHEBI8345;potassium(1+)CHEBI5584;hydronCHEBI7435;ammonium
3.A.1.25.4,CHEBI3108;biotin
9.B.22.1.5,CHEBI8526;protein polypeptide chain
2.A.90.2.4,CHEBI8816;all-trans-retinol
1.A.75.1.1,CHEBI24870;ionCHEBI3308;calcium(2+)CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI49847;rubidium(1+)CHEBI33126;caesium(1+)CHEBI23058;cationCHEBI35264;tetramethylammoniumCHEBI9478;tetraethylammonium
1.A.93.1.2,CHEBI25367;molecule
1.C.35.2.1,CHEBI25367;molecule
3.A.3.6.5,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)CHEBI49551;copper(1+)CHEBI49468;silver(1+)
2.A.1.1.99,"CHEBI10202;alpha,alpha-trehalose"
2.A.1.13.16,CHEBI3407;monocarboxylic acid anion
1.B.78.1.1,CHEBI10545;electron
1.A.50.3.1,CHEBI3308;calcium(2+)
2.A.22.6.1,CHEBI3731;chlorideCHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI9029;sarcosineCHEBI2642;alpha-amino acidCHEBI26271;prolineCHEBI17964;pipecolic acid
1.C.92.1.2,CHEBI25367;molecule
3.A.1.14.10,CHEBI5651;ferroheme b
1.C.38.1.13,CHEBI25367;molecule
1.C.2.1.7,CHEBI25367;molecule
1.C.64.1.3,CHEBI25367;molecule
9.A.57.1.5,CHEBI36080;protein
9.B.47.1.2,CHEBI7990;peptide
9.B.62.1.5,CHEBI23380;copper(2+)
3.A.1.106.12,CHEBI14911;protein
1.W.4.1.2,CHEBI4291;deoxyribonucleic acid
2.A.110.1.3,CHEBI5651;ferroheme b
2.A.88.4.1,CHEBI9769;tryptophan
3.A.1.2.11,CHEBI4840;erythritol
2.A.22.2.6,CHEBI9175;sodium(1+)CHEBI5460;glycine
2.A.38.1.4,CHEBI8345;potassium(1+)
1.B.6.2.5,CHEBI25367;molecule
2.A.55.3.1,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI34754;iron(2+)CHEBI29035;manganese(2+)CHEBI25517;nickel(2+)CHEBI10113;zinc(2+)
2.A.3.1.10,CHEBI21757;N-methyl-L-methionineCHEBI17728;S-methyl-L-methionine
1.B.23.3.4,CHEBI25367;molecule
1.C.39.3.3,CHEBI25367;molecule
1.A.43.1.2,CHEBI17051;fluorideCHEBI41334;(R)-camphor
1.N.2.1.4,CHEBI25367;molecule
1.C.108.2.1,CHEBI24870;ion
1.B.23.1.20,CHEBI25367;molecule
1.B.16.1.1,CHEBI2633;amide
2.A.51.1.10,CHEBI29393;chromate(2-)
2.A.1.19.36,CHEBI25697;organic cationCHEBI32952;amine
1.B.65.1.6,CHEBI25367;molecule
2.A.18.7.2,CHEBI2642;alpha-amino acid
2.A.69.3.1,CHEBI22676;auxin
3.A.1.24.6,CHEBI7990;peptide
1.B.9.1.1,CHEBI1366;resveratrolCHEBI7483;(S)-naringeninCHEBI8923;rutin
2.A.21.3.22,CHEBI4167;D-glucopyranose
1.A.5.1.6,CHEBI3473;cation
2.A.49.9.3,CHEBI5113;fluorideCHEBI5584;hydron
1.C.129.1.2,CHEBI24870;ion
1.A.30.2.3,CHEBI5584;hydron
2.A.1.25.2,CHEBI7990;peptideCHEBI24396;glycopeptide
1.A.9.4.7,CHEBI24870;ion
2.A.64.7.1,CHEBI14911;protein
2.A.29.9.2,CHEBI7784;ornithineCHEBI2643;arginine
1.A.30.2.5,CHEBI5584;hydron
1.C.52.1.1,CHEBI24870;ion
1.A.1.16.7,CHEBI29103;potassium(1+)
3.A.1.19.2,CHEBI9530;thiamine(1+)
1.C.76.1.2,CHEBI25367;molecule
3.A.1.8.1,CHEBI6967;molybdate
2.A.7.12.15,CHEBI16556;CMP-N-acetyl-beta-neuraminic acid
1.C.72.3.1,CHEBI27026;toxin
5.A.3.1.2,CHEBI10545;electron
2.A.59.2.2,CHEBI2846;arsenite(3-)
1.A.8.4.4,CHEBI15377;water
1.C.52.1.37,CHEBI24870;ion
1.B.71.1.3,CHEBI25367;molecule
3.D.1.4.2,CHEBI5584;hydron
